Id,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Depth,SecError,LatError,LonError,DepError,LocCode,MagSize,MagError,MagType,MagCode,Log
14867938,2010,2,10,21,36,49.59,14.1134,57.5952,10.0,0.53,None,None,None,ISC,3.7,0.1,MS,ISC,
14349415,2010,2,11,1,47,10.16,39.0487,23.2853,15.1,0.7,None,None,4.75,ISC,2.8,0.2,MS,IDC,
14754646,2010,2,11,1,48,57.97,39.0567,23.2706,14.2,0.75,None,None,5.14,ISC,3.3,0.1,ML,IDC,
16247781,2010,2,11,2,50,35.76,39.0512,23.2759,12.4,0.72,None,None,4.93,ISC,2.7,0.1,MS,IDC,
16113237,2010,2,11,8,10,0.0,28.1603,51.6308,16.0,0.59,None,None,None,ISC,3.2,0.2,MS,IDC,
17147922,2010,2,11,11,17,6.17,12.5088,45.6835,10.0,1.41,None,None,None,ISC,3.2,0.2,MS,ISC,
14542427,2010,2,11,16,29,41.51,33.3584,47.2977,18.4,0.38,None,None,1.42,ISC,3.5,0.2,MS,ISC,
14343640,2010,2,11,21,7,54.67,30.8991,49.9922,30.0,0.52,None,None,None,ISC,3.5,0.2,ML,IDC,
14302598,2010,2,11,21,56,33.74,34.1091,25.4225,26.6,0.29,None,None,1.69,ISC,5.5,None,MW,GCMT,
17147939,2010,2,11,22,47,47.54,9.4771,58.1758,17.0,1.11,None,None,None,ISC,3.6,0.2,MS,IDC,
17147941,2010,2,11,23,24,39.15,9.5974,57.9047,17.0,0.97,None,None,None,ISC,3.6,0.1,MS,ISC,
17148004,2010,2,12,7,50,47.82,34.0525,25.1196,17.0,1.29,None,None,None,ISC,3.6,0.4,ML,IDC,
17148007,2010,2,12,7,51,11.24,34.2273,25.3968,30.0,1.23,None,None,None,ISC,3.5,0.3,ML,IDC,
14343641,2010,2,12,8,29,22.16,30.8907,50.1433,30.0,0.52,None,None,None,ISC,3.3,0.3,MS,IDC,
17148010,2010,2,12,8,56,4.41,-12.337,41.3207,10.0,0.74,None,None,None,ISC,3.6,0.0,MS,ISC,
14357692,2010,2,12,13,35,12.24,34.5904,24.2916,31.7,1.05,None,None,7.31,ISC,3.5,0.2,MS,IDC,
14357695,2010,2,12,19,48,13.44,38.3937,21.8987,7.0,0.68,None,None,4.31,ISC,2.9,0.2,MS,IDC,
14308409,2010,2,12,21,0,2.33,34.7271,24.8416,26.9,0.68,None,None,5.39,ISC,3.0,0.2,MS,IDC,
14308508,2010,2,13,5,3,6.69,34.8347,-5.7499,10.0,0.61,None,None,None,ISC,3.5,0.2,MS,IDC,
14357698,2010,2,13,6,10,14.03,38.9152,17.8139,10.0,0.68,None,None,None,ISC,3.7,0.4,ML,IDC,
14754683,2010,2,13,8,44,20.59,35.5238,26.6451,16.2,1.04,None,None,8.35,ISC,3.0,0.3,ML,IDC,
14868139,2010,2,13,15,20,48.47,-10.1167,33.8339,10.0,0.45,None,None,None,ISC,3.5,0.2,MS,ISC,
14308998,2010,2,13,17,46,43.02,9.6991,57.9517,17.0,0.39,None,None,None,ISC,3.9,0.2,MS,ISC,
14322827,2010,2,14,1,2,17.49,-26.4215,27.5366,7.1,0.84,None,None,5.59,ISC,4.0,0.1,ML,IDC,
14343642,2010,2,14,3,26,50.99,30.8876,50.0765,30.0,0.45,None,None,None,ISC,3.1,0.1,MS,IDC,
14313569,2010,2,14,4,19,11.78,34.1663,30.4833,35.0,0.63,None,None,None,ISC,3.3,0.3,ML,IDC,
17148189,2010,2,14,4,48,51.34,-7.2231,30.3678,10.0,0.63,None,None,None,ISC,3.5,0.1,MS,ISC,
14868197,2010,2,14,12,20,51.17,38.7204,40.0286,10.0,0.61,None,None,None,ISC,3.1,0.3,MS,ISC,
14311291,2010,2,14,22,14,32.58,34.882,-5.5342,27.1,0.53,None,None,4.01,ISC,3.1,0.1,MS,IDC,
14754735,2010,2,15,3,20,9.98,39.0902,21.7336,10.8,0.88,None,None,6.59,ISC,2.8,0.3,ML,IDC,
14357709,2010,2,15,3,41,58.97,36.9825,21.5543,27.0,0.81,None,None,5.46,ISC,2.4,0.3,ML,IDC,
14357710,2010,2,15,8,20,17.86,34.8465,23.7936,30.0,0.95,None,None,6.43,ISC,3.4,0.4,ML,IDC,
14331509,2010,2,15,16,27,35.07,35.6774,31.1405,11.5,1.06,None,None,8.01,ISC,3.3,0.2,ML,IDC,
14338315,2010,2,15,21,9,18.17,-26.9372,26.7436,9.5,1.19,None,None,7.82,ISC,3.1,0.2,MS,IDC,
17499918,2010,2,15,23,13,0.2,38.1047,22.0215,49.6,0.84,None,None,4.24,ISC,2.9,0.3,ML,IDC,
16113545,2010,2,16,6,42,16.23,35.2328,14.0243,0.9,2.17,None,None,14.1,ISC,3.9,0.3,ML,IDC,
17148383,2010,2,17,0,28,18.68,12.787,47.0757,10.0,0.81,None,None,None,ISC,3.1,0.4,MS,ISC,
17148384,2010,2,17,1,27,56.87,-33.132,-15.805,10.0,0.48,None,None,None,ISC,3.5,0.2,MS,ISC,
14703588,2010,2,18,4,35,10.4,13.3041,50.7948,12.0,0.51,None,None,None,ISC,3.9,0.3,MS,ISC,
14322851,2010,2,18,4,52,5.52,13.0764,50.8251,16.0,0.49,None,None,None,ISC,3.8,0.4,MS,ISC,
600130693,2010,2,18,21,8,13.21,30.8615,50.2403,30.0,0.29,None,None,None,ISC,4.7,None,MS,NEIC,
14868481,2010,2,19,0,35,0.75,39.9957,33.1622,4.3,1.01,None,None,8.06,ISC,3.7,0.2,MS,IDC,
16113697,2010,2,19,4,31,14.24,28.384,52.7277,16.0,0.75,None,None,None,ISC,4.0,0.2,MS,IDC,
14343643,2010,2,19,11,25,46.44,35.7325,57.6467,10.0,0.42,None,None,None,ISC,4.1,0.2,ML,IDC,
16113753,2010,2,20,7,49,21.95,30.7875,50.1775,30.0,0.68,None,None,None,ISC,3.0,0.2,MS,IDC,
14343646,2010,2,20,9,33,55.55,30.7989,50.1927,30.0,0.58,None,None,None,ISC,3.4,0.3,MS,IDC,
14338323,2010,2,20,9,36,39.51,30.7098,50.3496,25.0,0.72,None,None,None,ISC,3.2,0.2,MS,ISC,
14320683,2010,2,20,21,29,18.47,35.0572,-2.1936,13.4,1.43,None,None,10.6,ISC,3.6,0.4,ML,IDC,
14322930,2010,2,21,1,42,40.03,37.8901,21.4153,16.9,0.56,None,None,3.48,ISC,2.9,0.2,MS,IDC,
14868620,2010,2,21,2,22,42.75,35.9078,30.0641,14.8,1.21,None,None,9.0,ISC,3.2,0.2,MS,IDC,
14322933,2010,2,21,4,38,36.59,38.6902,40.07,2.4,1.09,None,None,8.36,ISC,3.2,0.1,MS,ISC,
14868634,2010,2,21,7,2,0.75,39.2908,42.7257,13.0,1.0,None,None,9.64,ISC,3.5,0.5,MS,IDC,
17148762,2010,2,21,12,31,23.25,26.9232,35.1478,12.0,1.61,None,None,None,ISC,2.6,0.3,ML,IDC,
14755381,2010,2,21,14,13,28.55,37.4731,56.5576,10.0,0.59,None,None,None,ISC,3.1,0.3,ML,IDC,
16113823,2010,2,21,19,37,58.22,34.1071,25.3047,17.0,1.34,None,None,None,ISC,3.4,0.2,ML,IDC,
14755320,2010,2,21,20,33,21.6,38.4087,21.8777,10.3,0.74,None,None,4.31,ISC,2.4,0.2,MS,IDC,
17148778,2010,2,21,21,39,6.79,13.0526,49.3784,10.0,1.06,None,None,None,ISC,3.3,0.1,MS,ISC,
14755406,2010,2,22,6,12,0.45,38.516,21.6356,12.1,0.78,None,None,5.5,ISC,3.3,0.3,ML,IDC,
14755431,2010,2,22,22,30,43.0,34.4958,25.1697,25.9,1.99,None,None,13.7,ISC,2.9,0.2,MS,IDC,
14324348,2010,2,23,2,36,53.16,36.3296,28.5609,70.2,0.71,None,None,5.95,ISC,2.5,0.2,MS,IDC,
14329069,2010,2,23,5,3,1.63,34.7895,32.2573,19.0,0.98,None,None,2.78,ISC,2.4,0.2,MS,IDC,
14324356,2010,2,23,7,28,1.87,32.5112,48.2357,17.0,0.29,None,None,None,ISC,4.9,None,MW,GCMT,
14325959,2010,2,23,10,25,56.74,32.4892,48.383,35.7,0.29,None,None,1.51,ISC,5.2,None,MW,GCMT,
16113897,2010,2,23,10,39,3.45,32.5664,48.0334,15.0,0.78,None,None,None,ISC,3.7,0.3,ML,IDC,
14332096,2010,2,23,15,39,8.26,34.1676,26.3218,14.1,1.35,None,None,8.46,ISC,3.3,0.0,MS,IDC,
14343658,2010,2,23,19,31,49.98,32.5647,48.3681,30.6,0.84,None,None,6.61,ISC,3.1,0.0,MS,IDC,
16113916,2010,2,24,4,51,46.24,34.5582,52.0949,10.0,0.74,None,None,None,ISC,3.3,0.4,ML,IDC,
14721630,2010,2,26,3,33,13.96,34.8795,46.0981,10.0,1.09,None,None,8.59,ISC,1.6,0.8,ML,IDC,
15626956,2010,2,28,2,22,50.06,34.054,25.3931,33.1,0.66,None,None,2.67,ISC,4.0,0.2,ML,IDC,
17149634,2010,2,28,4,28,5.25,30.3612,51.1018,19.0,1.17,None,None,None,ISC,3.2,0.3,ML,IDC,
17149735,2010,2,28,11,41,36.13,-6.7285,-11.5269,11.0,0.51,None,None,None,ISC,4.0,0.3,ML,IDC,
14755878,2010,2,28,20,27,48.03,34.6522,23.4858,33.0,0.93,None,None,None,ISC,3.9,0.1,ML,IDC,
17149841,2010,2,28,20,29,26.9,-10.0788,33.991,10.0,0.52,None,None,None,ISC,2.8,0.3,ML,IDC,
16114932,2010,3,1,21,13,29.51,34.1913,25.2174,17.0,1.24,None,None,None,ISC,3.3,0.2,MS,IDC,
16114934,2010,3,1,21,17,32.0,31.1192,56.9221,10.0,0.73,None,None,None,ISC,2.8,0.2,MS,IDC,
14344857,2010,3,1,23,26,32.76,32.4649,48.3107,17.0,0.42,None,None,None,ISC,3.7,0.2,ML,IDC,
14344346,2010,3,2,0,43,14.42,39.1339,29.0705,2.8,1.0,None,None,7.08,ISC,3.2,0.1,MS,ISC,
14755989,2010,3,2,0,59,44.31,39.1466,29.0986,9.0,0.97,None,None,7.69,ISC,2.2,0.2,MS,IDC,
17150219,2010,3,2,6,36,48.96,-10.3811,34.0395,10.0,0.76,None,None,None,ISC,2.5,0.3,ML,IDC,
14621702,2010,3,2,7,24,1.32,39.3688,20.4559,7.6,1.06,None,None,8.86,ISC,2.8,0.3,ML,IDC,
17150231,2010,3,2,8,15,33.4,12.0082,43.5624,10.0,0.67,None,None,None,ISC,3.5,0.1,MS,ISC,
17150265,2010,3,2,11,21,7.51,11.838,43.5361,14.0,0.89,None,None,None,ISC,3.5,0.1,MS,ISC,
14756039,2010,3,3,0,39,36.3,37.4544,21.0468,15.7,0.83,None,None,6.37,ISC,2.7,0.2,MS,IDC,
14756045,2010,3,3,3,4,49.62,38.4394,21.8108,11.9,0.72,None,None,4.55,ISC,2.9,0.1,ML,IDC,
17150415,2010,3,3,5,56,3.78,-36.2268,52.605,18.0,0.83,None,None,None,ISC,3.6,0.1,MS,IDC,
14351157,2010,3,3,20,33,18.57,34.4859,32.7444,3.7,1.89,None,None,13.7,ISC,3.7,0.2,ML,IDC,
14367020,2010,3,4,0,47,46.72,-26.4122,27.5964,9.4,0.92,None,None,6.49,ISC,3.4,0.4,ML,IDC,
16115275,2010,3,4,1,13,29.61,31.9723,56.2005,13.0,0.77,None,None,None,ISC,3.2,0.1,ML,IDC,
14367022,2010,3,4,3,24,22.92,37.4018,54.3882,34.6,0.42,None,None,1.67,ISC,4.1,0.3,ML,IDC,
14367041,2010,3,4,20,57,54.65,34.4104,32.7337,10.9,1.26,None,None,9.65,ISC,3.5,0.2,ML,IDC,
16115414,2010,3,5,3,45,25.71,34.0965,25.4057,17.0,0.93,None,None,None,ISC,3.5,0.2,ML,IDC,
14367086,2010,3,5,17,10,46.83,36.1195,-8.367,30.4,1.19,None,None,9.09,ISC,4.7,0.4,ML,IDC,
16115564,2010,3,6,13,59,33.86,34.6632,25.208,42.4,1.44,None,None,14.7,ISC,3.3,0.2,MS,IDC,
17150977,2010,3,6,20,0,41.67,-8.9628,32.5021,10.0,0.49,None,None,None,ISC,3.8,0.1,MS,IDC,
14756340,2010,3,7,6,19,9.8,34.5959,25.2199,25.0,1.25,None,None,None,ISC,3.4,0.2,MS,IDC,
17151084,2010,3,7,10,40,52.4,13.1526,50.8326,16.0,1.1,None,None,None,ISC,3.5,0.2,MS,IDC,
14554014,2010,3,7,14,12,4.71,38.1379,22.0071,53.5,0.66,None,None,4.42,ISC,2.4,0.2,MS,IDC,
17151114,2010,3,7,17,35,10.85,22.6929,-12.396,10.0,1.37,None,None,None,ISC,4.4,0.2,MS,IDC,
14373451,2010,3,7,23,28,55.05,36.5942,36.3763,2.5,1.1,None,None,8.86,ISC,2.8,0.2,MS,IDC,
14373453,2010,3,8,2,32,35.04,38.7884,40.044,12.2,0.26,None,None,1.36,ISC,6.1,None,MW,GCMT,
14870885,2010,3,8,3,20,25.63,38.8151,40.1267,5.7,0.82,None,None,6.09,ISC,3.2,0.2,ML,IDC,
17151171,2010,3,8,3,41,35.18,29.9391,51.676,8.0,1.51,None,None,None,ISC,3.1,0.3,ML,IDC,
14373464,2010,3,8,7,47,41.56,38.7515,40.0619,10.6,0.3,None,None,1.66,ISC,5.6,None,MW,GCMT,
14870902,2010,3,8,8,11,22.65,38.7708,40.0217,4.4,0.66,None,None,5.1,ISC,3.5,0.1,ML,IDC,
14374038,2010,3,8,9,0,48.74,38.7484,40.0894,3.2,0.66,None,None,4.2,ISC,4.9,None,MW,GCMT,
14870905,2010,3,8,9,30,5.3,38.8549,40.1893,3.5,1.11,None,None,10.2,ISC,2.5,0.2,ML,IDC,
14374410,2010,3,8,10,14,26.91,38.8245,40.1479,12.4,0.38,None,None,2.28,ISC,4.3,0.2,MS,ISC,
14374413,2010,3,8,11,12,14.08,38.7503,40.0832,15.4,0.34,None,None,2.0,ISC,5.1,None,MW,GCMT,
14870911,2010,3,8,11,16,54.1,37.5068,35.576,12.4,0.88,None,None,7.1,ISC,3.7,0.1,ML,IDC,
14383155,2010,3,8,13,12,3.22,38.3716,22.1064,10.5,0.61,None,None,3.78,ISC,3.7,0.1,MS,ISC,
14870919,2010,3,8,14,17,35.82,38.7347,40.0667,1.5,1.1,None,None,8.48,ISC,3.3,0.1,MS,ISC,
16115718,2010,3,8,14,27,1.61,35.0025,27.7548,10.0,0.95,None,None,None,ISC,3.2,0.3,ML,IDC,
14383158,2010,3,8,15,4,54.61,38.7199,40.0699,10.6,0.39,None,None,2.35,ISC,4.9,None,MW,GCMT,
17151205,2010,3,8,15,55,37.95,-34.0941,55.9524,10.0,1.36,None,None,None,ISC,3.2,0.2,MS,IDC,
16115732,2010,3,8,16,39,38.7,30.2833,57.7686,10.0,0.96,None,None,None,ISC,3.1,0.3,ML,IDC,
14789588,2010,3,9,0,9,19.99,38.7428,40.0539,4.2,1.08,None,None,8.14,ISC,3.2,0.2,MS,ISC,
14384306,2010,3,9,0,50,50.63,33.4741,34.7396,21.2,0.7,None,None,3.61,ISC,3.9,0.2,MS,IDC,
14400492,2010,3,9,2,1,0.95,38.8364,23.6275,11.2,0.76,None,None,5.33,ISC,3.6,0.2,MS,ISC,
14384310,2010,3,9,2,55,2.5,38.8484,23.6267,12.6,0.63,None,None,3.99,ISC,4.0,0.1,MS,ISC,
16115777,2010,3,9,3,22,14.09,36.4714,51.8627,7.0,0.59,None,None,None,ISC,3.7,0.2,ML,IDC,
14789589,2010,3,9,6,14,58.73,38.7182,40.1231,4.0,0.75,None,None,5.52,ISC,3.3,0.1,MS,ISC,
14756447,2010,3,9,7,9,40.68,35.4226,25.5173,27.5,0.79,None,None,6.4,ISC,2.2,0.3,ML,IDC,
14789590,2010,3,9,7,21,25.32,38.8517,40.2428,7.4,0.84,None,None,6.21,ISC,3.5,0.2,MS,ISC,
14871005,2010,3,9,7,34,36.36,38.7377,40.1253,6.9,1.06,None,None,8.99,ISC,3.4,0.1,MS,ISC,
14512634,2010,3,9,8,3,57.25,14.85,52.0071,10.0,0.61,None,None,None,ISC,3.5,0.2,MS,ISC,
14871044,2010,3,9,15,35,2.79,39.8072,39.0867,10.0,0.52,None,None,None,ISC,3.9,0.5,MS,IDC,
14554028,2010,3,9,18,48,27.47,38.1047,22.0821,54.6,0.78,None,None,4.34,ISC,2.9,0.3,ML,IDC,
17151583,2010,3,11,20,55,47.14,-16.1536,-14.5194,10.0,1.76,None,None,None,ISC,4.3,0.1,MS,ISC,
14402153,2010,3,12,1,22,46.62,34.9913,3.3603,10.0,1.04,None,None,None,ISC,2.9,0.3,MS,ISC,
14871265,2010,3,12,1,35,13.58,38.6898,40.049,15.9,0.98,None,None,9.37,ISC,2.5,0.2,MS,IDC,
14402155,2010,3,12,1,53,59.22,36.3923,23.4691,65.5,0.39,None,None,4.0,ISC,2.8,0.1,MS,IDC,
14756529,2010,3,12,3,34,37.9,38.1227,22.6502,10.4,0.86,None,None,6.2,ISC,2.8,0.1,MS,IDC,
14404584,2010,3,12,11,42,49.91,35.3822,27.3886,32.1,0.82,None,None,6.04,ISC,3.4,0.2,MS,IDC,
17151686,2010,3,12,12,35,39.02,-17.9046,34.9046,6.0,0.63,None,None,None,ISC,3.3,0.1,MS,IDC,
17151708,2010,3,12,16,46,33.48,17.67,40.0339,10.0,1.13,None,None,None,ISC,3.1,0.2,MS,ISC,
17151711,2010,3,12,17,16,56.16,17.9399,40.2244,10.0,0.6,None,None,None,ISC,4.4,0.2,MS,IDC,
14418090,2010,3,12,17,44,57.46,18.128,40.012,10.0,0.39,None,None,None,ISC,4.3,0.2,MS,ISC,
14405379,2010,3,12,22,50,45.48,38.8052,40.0303,1.6,1.09,None,None,8.6,ISC,3.0,0.1,MS,ISC,
14554078,2010,3,13,3,35,27.61,36.1755,21.4354,10.0,1.66,None,None,10.8,ISC,3.3,0.1,ML,IDC,
14686232,2010,3,13,10,27,42.3,35.7464,30.9696,14.4,0.95,None,None,7.37,ISC,3.9,0.3,ML,IDC,
14407166,2010,3,13,12,7,41.65,-26.4048,27.498,8.7,0.8,None,None,5.63,ISC,3.0,0.5,ML,IDC,
17151846,2010,3,13,18,1,57.72,22.2392,-12.2511,10.0,1.48,None,None,None,ISC,3.4,0.3,ML,IDC,
14406582,2010,3,13,21,24,50.59,39.4828,44.0094,1.2,1.08,None,None,8.58,ISC,3.3,0.2,MS,IDC,
14756569,2010,3,14,2,20,34.93,36.4539,21.802,15.9,1.4,None,None,9.96,ISC,3.9,0.2,MS,IDC,
14406596,2010,3,14,4,46,14.45,34.5247,32.1971,32.4,1.01,None,None,8.32,ISC,2.3,0.2,MS,IDC,
600090160,2010,3,14,6,40,25.71,34.6149,27.5369,29.0,0.77,None,None,None,ISC,3.3,0.9,MS,IDC,
14406604,2010,3,14,6,46,3.9,34.5332,32.2022,17.4,1.43,None,None,10.3,ISC,3.6,0.1,ML,IDC,
16116241,2010,3,14,10,45,0.13,34.6557,24.5892,30.0,1.13,None,None,None,ISC,3.9,0.3,ML,IDC,
15628915,2010,3,14,12,1,37.14,29.807,51.4823,15.0,0.49,None,None,None,ISC,3.3,0.2,MS,IDC,
14554087,2010,3,14,12,38,11.75,27.5332,52.1979,10.0,0.82,None,None,None,ISC,3.6,0.2,MS,IDC,
14789593,2010,3,14,12,53,19.33,36.1124,45.3283,10.0,0.71,None,None,None,ISC,2.5,0.1,ML,IDC,
14406631,2010,3,14,18,57,55.33,35.8602,28.8143,16.0,1.2,None,None,8.21,ISC,2.8,0.2,MS,IDC,
17152085,2010,3,15,18,22,58.29,-31.4966,57.8977,17.0,1.07,None,None,None,ISC,3.9,0.3,ML,IDC,
16249487,2010,3,15,18,31,44.23,35.3704,23.044,23.5,0.56,None,None,3.73,ISC,4.1,0.2,MS,IDC,
17152095,2010,3,15,20,3,9.88,28.7334,51.8314,10.0,0.98,None,None,None,ISC,3.1,0.3,ML,IDC,
14554100,2010,3,16,2,41,44.45,36.1223,21.3532,21.5,0.64,None,None,4.81,ISC,3.4,0.2,ML,IDC,
16116401,2010,3,16,2,45,55.2,35.1393,24.1922,21.8,0.92,None,None,3.13,ISC,3.4,0.3,ML,IDC,
14409471,2010,3,16,9,33,29.08,38.6665,39.7383,8.7,0.82,None,None,6.1,ISC,3.2,0.1,MS,IDC,
14554105,2010,3,16,15,35,43.4,35.1435,24.2454,11.3,0.99,None,None,7.78,ISC,2.8,0.2,MS,IDC,
14756607,2010,3,16,17,4,46.54,34.959,24.138,16.9,0.79,None,None,6.6,ISC,2.6,0.2,MS,IDC,
17152214,2010,3,16,20,45,55.06,24.4191,36.7605,10.0,0.72,None,None,None,ISC,2.9,0.1,MS,IDC,
14410616,2010,3,16,22,1,30.98,34.9771,27.6859,19.2,0.75,None,None,2.77,ISC,3.4,0.1,MS,ISC,
16116527,2010,3,17,13,32,33.58,30.7551,50.1928,25.0,0.72,None,None,None,ISC,2.9,0.2,MS,IDC,
17152474,2010,3,18,16,18,59.71,16.2808,-9.8696,10.0,0.8,None,None,None,ISC,3.7,0.2,ML,IDC,
16249632,2010,3,18,19,57,59.11,34.9513,24.0301,27.0,1.84,None,None,None,ISC,3.8,0.3,ML,IDC,
14522052,2010,3,19,1,52,9.83,38.4676,55.6521,16.2,1.34,None,None,9.09,ISC,3.3,0.1,MS,ISC,
16116642,2010,3,19,3,43,4.84,35.7994,22.1006,11.0,0.77,None,None,None,ISC,3.2,0.6,MS,IDC,
14414563,2010,3,19,3,45,40.71,37.9348,20.9158,11.6,0.85,None,None,6.04,ISC,2.3,0.2,MS,IDC,
17152571,2010,3,19,11,9,25.82,-11.1058,34.2539,10.0,0.7,None,None,None,ISC,3.7,0.1,ML,IDC,
14779585,2010,3,19,15,3,51.86,36.3984,57.0296,10.0,0.61,None,None,None,ISC,2.8,0.2,MS,IDC,
14554134,2010,3,19,19,58,38.96,38.4196,22.0626,8.4,0.7,None,None,4.46,ISC,3.1,0.1,ML,IDC,
14872005,2010,3,19,21,13,57.6,38.9433,38.9838,1.1,1.08,None,None,8.85,ISC,2.8,0.1,MS,IDC,
14418176,2010,3,20,20,24,48.72,39.5414,23.4272,16.3,0.78,None,None,5.55,ISC,3.1,0.2,MS,IDC,
14756706,2010,3,20,21,20,30.56,38.431,21.9225,4.9,0.74,None,None,4.64,ISC,2.8,0.2,ML,IDC,
14418746,2010,3,21,0,36,55.58,-26.8695,26.7708,9.7,0.87,None,None,6.66,ISC,3.9,0.1,MS,ISC,
17152756,2010,3,21,11,8,49.17,-9.8476,33.5536,10.0,0.9,None,None,None,ISC,3.1,0.2,MS,IDC,
14462314,2010,3,21,11,30,10.23,36.8844,30.3425,8.7,0.84,None,None,5.89,ISC,3.4,0.2,MS,IDC,
14756719,2010,3,21,12,16,3.57,38.2374,21.476,18.1,0.56,None,None,1.92,ISC,3.1,0.1,MS,IDC,
14872131,2010,3,21,12,48,11.78,36.7911,30.5344,0.4,1.36,None,None,11.1,ISC,2.1,0.3,MS,IDC,
14756723,2010,3,21,22,20,38.21,36.1373,21.6187,16.4,1.5,None,None,9.54,ISC,3.3,0.2,MS,IDC,
14417520,2010,3,22,4,36,8.47,-17.6572,-13.0406,18.7,0.6,None,None,2.15,ISC,5.3,None,MW,GCMT,
16116910,2010,3,23,2,20,24.69,30.7955,56.7043,10.0,0.75,None,None,None,ISC,2.8,0.2,MS,IDC,
14603207,2010,3,23,6,54,51.67,38.8403,21.9391,9.0,0.78,None,None,5.48,ISC,2.8,0.2,MS,IDC,
14789602,2010,3,23,19,33,15.57,39.9228,38.6135,8.3,0.81,None,None,5.84,ISC,3.2,0.3,MS,IDC,
14554161,2010,3,23,20,41,54.17,38.3913,22.0276,8.3,0.73,None,None,4.45,ISC,2.9,0.2,MS,IDC,
14756778,2010,3,23,20,47,8.43,33.8621,25.7297,22.9,2.84,None,None,20.6,ISC,3.5,0.3,ML,IDC,
17153007,2010,3,23,20,47,45.92,22.8561,-11.7799,10.0,1.62,None,None,None,ISC,3.3,0.2,ML,IDC,
14756780,2010,3,23,22,22,43.11,34.0579,25.3696,17.0,1.25,None,None,None,ISC,3.8,0.3,ML,IDC,
600196670,2010,3,24,14,11,33.26,38.7535,40.1726,11.1,0.19,None,None,1.26,ISC,5.1,None,MW,GCMT,
14786596,2010,3,24,21,54,34.82,36.364,56.9462,10.0,0.69,None,None,None,ISC,3.6,0.0,ML,IDC,
14507375,2010,3,26,9,36,56.68,-1.3195,-15.8947,12.0,0.39,None,None,None,ISC,5.0,None,MW,GCMT,
600090415,2010,3,26,18,35,54.51,38.206,26.2486,14.8,0.41,None,None,2.42,ISC,3.7,0.1,MS,ISC,
14756853,2010,3,26,19,15,27.43,38.1911,26.1684,13.6,0.85,None,None,6.39,ISC,2.5,0.2,MS,IDC,
14523210,2010,3,26,19,25,37.67,38.1832,26.2581,12.3,0.59,None,None,3.89,ISC,3.0,0.2,MS,ISC,
17153458,2010,3,27,2,29,2.02,12.9354,48.3243,10.0,1.27,None,None,None,ISC,3.2,0.1,MS,ISC,
14529039,2010,3,27,22,5,52.58,35.2299,27.1222,8.8,1.11,None,None,7.8,ISC,2.4,0.2,MS,IDC,
14756887,2010,3,27,22,40,19.49,35.3024,27.0785,9.3,1.17,None,None,8.09,ISC,2.4,0.3,ML,IDC,
14523238,2010,3,27,23,34,58.89,35.2233,27.1994,3.2,1.19,None,None,7.73,ISC,3.3,0.3,MS,ISC,
14756891,2010,3,28,4,5,9.56,37.9654,20.0824,8.5,1.6,None,None,9.5,ISC,3.4,0.5,ML,IDC,
14756893,2010,3,28,9,26,14.27,35.2979,27.1441,9.4,1.1,None,None,7.64,ISC,3.7,0.2,MS,IDC,
14588781,2010,3,28,21,21,0.26,39.3825,22.014,13.4,0.95,None,None,7.34,ISC,3.1,0.1,ML,IDC,
17153631,2010,3,29,2,52,19.2,13.2308,51.139,12.0,0.84,None,None,None,ISC,3.4,0.4,MS,ISC,
16117263,2010,3,29,5,17,5.96,34.2371,26.2309,26.0,1.13,None,None,None,ISC,3.9,0.3,ML,IDC,
17153637,2010,3,29,6,3,19.85,14.0097,51.1761,10.0,1.88,None,None,None,ISC,4.0,0.2,MS,IDC,
17153655,2010,3,29,15,50,4.25,28.0445,52.1794,26.0,1.22,None,None,None,ISC,3.5,0.3,ML,IDC,
14872733,2010,3,29,16,46,49.15,34.3555,26.128,32.0,0.59,None,None,None,ISC,2.1,0.2,MS,IDC,
17153665,2010,3,29,22,28,13.5,27.9323,52.8314,14.0,0.68,None,None,None,ISC,3.2,0.1,ML,IDC,
14789685,2010,3,29,22,34,12.42,35.7799,52.7963,5.3,0.98,None,None,7.58,ISC,2.9,0.1,MS,IDC,
14872754,2010,3,30,0,25,52.57,34.5503,25.6406,27.5,1.21,None,None,10.7,ISC,3.9,0.1,ML,IDC,
16117364,2010,3,30,8,45,27.5,34.0347,25.6259,52.4,1.93,None,None,16.5,ISC,3.1,0.2,MS,IDC,
16117384,2010,3,30,18,47,24.2,39.4475,52.7458,10.0,0.94,None,None,None,ISC,3.3,0.3,ML,IDC,
14525801,2010,3,31,3,11,59.29,36.6257,-9.8786,27.7,1.56,None,None,12.1,ISC,2.8,0.0,MS,ISC,
14756918,2010,3,31,7,9,16.64,34.6062,25.5986,29.7,1.25,None,None,8.54,ISC,3.6,0.2,MS,IDC,
14537359,2010,3,31,23,9,6.79,35.7867,6.8102,9.0,1.19,None,None,None,ISC,2.8,0.1,MS,IDC,
14537369,2010,4,1,7,31,58.83,27.407,53.6147,16.0,0.5,None,None,None,ISC,3.8,0.3,ML,IDC,
14537370,2010,4,1,7,37,25.13,27.4407,53.71,16.0,0.65,None,None,None,ISC,3.1,0.2,MS,ISC,
15630630,2010,4,1,8,43,9.33,27.6335,53.6812,16.0,0.61,None,None,None,ISC,3.1,0.3,MS,IDC,
